split,image,applied
train,Height_limit_5-7m_130_jpg.rf.4388ebd477702c2d663ae627bcddd3ac.jpg,small_distance_0.64|fog_mild
train,Height_limit_5-7m_133_jpg.rf.a7d14461508e33f6c4e6209bc63608e2.jpg,small_distance_0.66|low_light_moderate
train,Height_limit_5-7m_134_jpg.rf.d8977d72b547c56dac06316e1b77fc71.jpg,clean
train,Height_limit_5-7m_135_jpg.rf.ea45d218dc70abf21b67349d195d0388.jpg,small_distance_0.57
train,Height_limit_5-7m_139_jpg.rf.970fc6ecb55756a8eb7034b1ba973b34.jpg,low_light_mild
train,Height_limit_5-7m_13_jpg.rf.e3e79421640adc274d70b301037a6c57.jpg,small_distance_0.74|occlusion_mild
train,Height_limit_5-7m_140_jpg.rf.3344f26fa9403d86e0a4c9827ec8ffb1.jpg,fog_severe
train,Height_limit_5-7m_141_jpg.rf.f0b4e9d4ab5174e00cf18b8e97407bd1.jpg,fog_severe
train,Height_limit_5-7m_143_jpg.rf.259db5ec405517249426f5cb860bbaac.jpg,small_distance_0.84|glare_moderate
train,Height_limit_5-7m_144_jpg.rf.164686324d89acdcde461ab797040606.jpg,small_distance_0.67|rain_moderate
train,Height_limit_5-7m_148_jpg.rf.d3d75ea8b3b5fceec69f1a18efc80ee0.jpg,occlusion_moderate
train,Height_limit_5-7m_14_jpg.rf.9a5cf43e9b59fb00292f87b8d1a7188d.jpg,small_distance_0.80|blur_severe
train,Height_limit_5-7m_151_jpg.rf.e98e70158b82361b75c09fdf3c263c42.jpg,clean
train,Height_limit_5-7m_152_jpg.rf.9244f4581fdb06866dec6f40d1f16a70.jpg,clean
train,Height_limit_5-7m_154_jpg.rf.8866b65c91416447cd8e81dab5d77117.jpg,clean
train,Height_limit_5-7m_155_jpg.rf.f3f463591aaecf94aa57849b4650fe4e.jpg,clean
train,Height_limit_5-7m_156_jpg.rf.5f3137200481ec3029e8ac5d4071b701.jpg,small_distance_0.79|rain_severe
train,Height_limit_5-7m_157_jpg.rf.f82e2b899343cb328fc8d421baa653e5.jpg,small_distance_0.78
train,Height_limit_5-7m_158_jpg.rf.c315f31896ae6601c727e28219cf3be6.jpg,blur_severe
train,Height_limit_5-7m_159_jpg.rf.4429fd2ffbca2ae5327289e82a35fb23.jpg,glare_mild
train,Height_limit_5-7m_160_jpg.rf.70699917e151ba574bbd064a2951b609.jpg,blur_moderate
train,Height_limit_5-7m_161_jpg.rf.500d7dd244af607ff7f3cca2977d4471.jpg,small_distance_0.67|low_light_moderate
train,Height_limit_5-7m_163_jpg.rf.360646e707d1b685e3593202e83af543.jpg,clean
train,Height_limit_5-7m_164_jpg.rf.1ab1bee1a488adb3c22298a98d15607b.jpg,glare_moderate
train,Height_limit_5-7m_165_jpg.rf.c7bdd92c22974bc5dd719c3e1311af52.jpg,blur_moderate
train,Height_limit_5-7m_167_jpg.rf.dcb3e65afcb149eb04f8852392c16439.jpg,rain_severe
train,Height_limit_5-7m_168_jpg.rf.fcae98f1898729c2a8b3ae768b3d5166.jpg,clean
train,Height_limit_5-7m_169_jpg.rf.2f307711061080b01f24488e807f633d.jpg,clean
train,Height_limit_5-7m_16_jpg.rf.05d77c47c8730fe49236dffe458e74f0.jpg,clean
train,Height_limit_5-7m_170_jpg.rf.b9b33a5bdc309ebfa3de31de8df1ae16.jpg,small_distance_0.71|occlusion_severe
train,Height_limit_5-7m_172_jpg.rf.e5b8724856184c66cd26f4de47ca926e.jpg,occlusion_moderate
train,Height_limit_5-7m_174_jpg.rf.8b17dd091b10cde0d7d4d1bf0bc83729.jpg,small_distance_0.62|low_light_moderate
train,Height_limit_5-7m_175_jpg.rf.dbb2e5b0c3ccfc8c8d6fe19b3c584203.jpg,blur_severe
train,Height_limit_5-7m_177_jpg.rf.e023de328315558daec74b666606b41c.jpg,clean
train,Height_limit_5-7m_178_jpg.rf.56927eb51c07928dadc35594cd85e52d.jpg,small_distance_0.67|blur_moderate
train,Height_limit_5-7m_179_jpg.rf.3dcd1949403b428d8b7d3e8c0f94cb86.jpg,rain_severe
train,Height_limit_5-7m_17_jpg.rf.9758ac88aad796ee657b8a6be1a84de1.jpg,small_distance_0.69|occlusion_severe
train,Height_limit_5-7m_180_jpg.rf.c8b7443486888b61d605c2aecf84d496.jpg,occlusion_severe
train,Height_limit_5-7m_181_jpg.rf.71a057d5b7825f720114302780b0a86f.jpg,small_distance_0.67|glare_severe
train,Height_limit_5-7m_185_jpg.rf.2fd6977f288707e9ba47970f641b9228.jpg,clean
train,Height_limit_5-7m_186_jpg.rf.39972ce30f53dce5b3f8ec6944b961b7.jpg,small_distance_0.66|rain_moderate
train,Height_limit_5-7m_187_jpg.rf.b831a27ee5250b49d19bb0fe9eef2766.jpg,small_distance_0.76|occlusion_moderate
train,Height_limit_5-7m_188_jpg.rf.52984211896c30dfa0223aae893e44bf.jpg,small_distance_0.63
train,Height_limit_5-7m_18_jpg.rf.0c842d71cbae1dce64af44cd137ec4ca.jpg,clean
train,Height_limit_5-7m_190_jpg.rf.a7d41283441220b5d19cb85d1ae6af45.jpg,small_distance_0.61|blur_mild
train,Height_limit_5-7m_191_jpg.rf.3842ac8dabd7eccd378ece562da45d98.jpg,rain_severe
train,Height_limit_5-7m_193_jpg.rf.2142bc6f58764353c2d3a2fec0f01dab.jpg,small_distance_0.80|low_light_mild
train,Height_limit_5-7m_194_jpg.rf.385e46fb24a2692b7541536d66405caa.jpg,rain_severe
train,Height_limit_5-7m_196_jpg.rf.f1d1804aa7a36e06b7f8f593422c4b23.jpg,small_distance_0.81|rain_severe
train,Height_limit_5-7m_197_jpg.rf.c58abe05c2d12a8d84f6780fdb2df157.jpg,small_distance_0.60|blur_mild
train,Height_limit_5-7m_198_jpg.rf.78cac90eeb6affd6996313c379efc0e2.jpg,small_distance_0.79|fog_mild
train,Height_limit_5-7m_19_jpg.rf.d0502119bb2629c1415b8fdd13eb241f.jpg,small_distance_0.57|low_light_mild
train,Height_limit_5-7m_200_jpg.rf.5377023367886d1c095285d16b153d3d.jpg,fog_severe
train,Height_limit_5-7m_201_jpg.rf.5d18276fd6b0d9b9fff2315317c66686.jpg,rain_severe
train,Height_limit_5-7m_202_jpg.rf.f8041c50c7cc9a15ee2c61dc4b459acb.jpg,small_distance_0.78
train,Height_limit_5-7m_204_jpg.rf.cd7356acd03c46f09b792bfd72852fba.jpg,blur_mild
train,Height_limit_5-7m_205_jpg.rf.e87282ab8d8471411f93218f89c59545.jpg,clean
train,Height_limit_5-7m_206_jpg.rf.3a0701638aeed067693ce75e45f20ef1.jpg,occlusion_moderate
train,Height_limit_5-7m_208_jpg.rf.c88eeb89091f78bf9f014a20bb494ed1.jpg,small_distance_0.57|blur_mild
train,Height_limit_5-7m_209_jpg.rf.3b1604d7ecffd54925cc1d8562db97f5.jpg,small_distance_0.74|fog_moderate
train,Height_limit_5-7m_20_jpg.rf.281ae681f0e88e6404374a7de3d2b104.jpg,glare_severe
train,Height_limit_5-7m_210_jpg.rf.60b25292f82063b56a465444b366928c.jpg,occlusion_mild
train,Height_limit_5-7m_211_jpg.rf.8237d2d9de0a951fb7a4a8cda755710d.jpg,low_light_severe
train,Height_limit_5-7m_212_jpg.rf.f3e482509f05d12b160aa8e333811b61.jpg,rain_moderate
train,Height_limit_5-7m_213_jpg.rf.e61b8327848d696c4392847264eae241.jpg,small_distance_0.69|blur_moderate
train,Height_limit_5-7m_214_jpg.rf.a0f0e30ce3a777559989c3f42f204d36.jpg,fog_mild
train,Height_limit_5-7m_215_jpg.rf.fe5b84126758b8afd976b2a9517f331e.jpg,blur_mild
train,Height_limit_5-7m_217_jpg.rf.0b481a97d18feaec546b109420f863fe.jpg,small_distance_0.58|rain_severe
train,Height_limit_5-7m_218_jpg.rf.0fb7f6d5cc32da20ccad1c4542568f0f.jpg,small_distance_0.84|occlusion_mild
train,Height_limit_5-7m_219_jpg.rf.2264bac52808dbbf8ae473a9e6ffab11.jpg,clean
train,Height_limit_5-7m_21_jpg.rf.294db78cad3a498c396af0d33a64236a.jpg,occlusion_mild
train,Height_limit_5-7m_220_jpg.rf.9ef97407d94831487ea7fcc7b353771e.jpg,fog_mild
train,Height_limit_5-7m_221_jpg.rf.df83c4cfb449f249034892b1d75ce008.jpg,occlusion_moderate
train,Height_limit_5-7m_222_jpg.rf.9c2d7ee2a8e497cd3aa0a58662f6ebd0.jpg,small_distance_0.58
train,Height_limit_5-7m_224_jpg.rf.729d7953b0553494c2559d470a392adc.jpg,clean
train,Height_limit_5-7m_226_jpg.rf.52f4e828fead90a3b47598ef0b32637b.jpg,clean
train,Height_limit_5-7m_227_jpg.rf.608be691e3e58fc9492a401d6444fd74.jpg,clean
train,Height_limit_5-7m_229_jpg.rf.a939df57dae32624b1019f2273585732.jpg,occlusion_severe
train,Height_limit_5-7m_230_jpg.rf.97057868a52252a9f4d874b0b2860db4.jpg,small_distance_0.83
train,Height_limit_5-7m_231_jpg.rf.474277634cdbc92ec6a6a886fd60ee3d.jpg,small_distance_0.60|fog_moderate
train,Height_limit_5-7m_232_jpg.rf.43634fd49c73f45d1c103e376b3e6dc3.jpg,rain_severe
train,Height_limit_5-7m_233_jpg.rf.13fa20ae38fbe1f718ebcbfa0514d0a5.jpg,occlusion_severe
train,Height_limit_5-7m_236_jpg.rf.19181cdbb0cef789117a1fa744dc9756.jpg,low_light_mild
train,Height_limit_5-7m_238_jpg.rf.95e90788fc962c08c1d8a95a74084439.jpg,rain_moderate
train,Height_limit_5-7m_239_jpg.rf.148dc2c66bc8327bfeef188329204b85.jpg,small_distance_0.65
train,Height_limit_5-7m_23_jpg.rf.e44679d183fac4293e0550c0988f843a.jpg,clean
train,Height_limit_5-7m_240_jpg.rf.6e249e6453c6947c52dba57676ddc839.jpg,small_distance_0.78|blur_moderate
train,Height_limit_5-7m_241_jpg.rf.7d6695343a2c88f1dd763de08e578890.jpg,low_light_moderate
train,Height_limit_5-7m_243_jpg.rf.1137f65282e2c5c8255f71846c2e3f5b.jpg,low_light_mild
train,Height_limit_5-7m_244_jpg.rf.938e19b52506cddb2e228ab3f3c7d121.jpg,small_distance_0.58|low_light_moderate
train,Height_limit_5-7m_245_jpg.rf.a356e58d68a7361d8d876197811e4a49.jpg,rain_moderate
train,Height_limit_5-7m_246_jpg.rf.578cbce1e50fca54baecbafd05c89c29.jpg,rain_moderate
train,Height_limit_5-7m_247_jpg.rf.5999bfea96cd2a1bc11641fbf48bf07f.jpg,clean
train,Height_limit_5-7m_248_jpg.rf.3e565fe83c25085a75080ddf98875045.jpg,blur_mild
train,Height_limit_5-7m_249_jpg.rf.4ff30c62bab802dbeb933c5f8b868461.jpg,rain_moderate
train,Height_limit_5-7m_24_jpg.rf.d1352394093e70476197298dd776fa30.jpg,low_light_severe
train,Height_limit_5-7m_250_jpg.rf.e8f0cf427bdf68eab2c8842593fcff95.jpg,occlusion_mild
train,Height_limit_5-7m_251_jpg.rf.e5a9704fb03c94b736b31b6906f08f70.jpg,blur_moderate
train,Height_limit_5-7m_254_jpg.rf.7ec76e3122902391d7d6380017f1bcc4.jpg,occlusion_severe
train,Height_limit_5-7m_255_jpg.rf.6e751c789b4715fa1682143f6ecd5d23.jpg,blur_moderate
train,Height_limit_5-7m_256_jpg.rf.db82136214cecb54be730cb58ad737b3.jpg,small_distance_0.83|occlusion_moderate
train,Height_limit_5-7m_257_jpg.rf.2c8e540c5765c74f07a291b80112dc5f.jpg,small_distance_0.80|low_light_moderate
train,Height_limit_5-7m_258_jpg.rf.9aeb50c1cd4cfe2bae75ea841505fd6d.jpg,fog_severe
train,Height_limit_5-7m_259_jpg.rf.5cf35ea7b3148dc5828dda2108dc2715.jpg,small_distance_0.65|low_light_severe
train,Height_limit_5-7m_25_jpg.rf.d82f199e07c5483254505980e6e99515.jpg,small_distance_0.70
train,Height_limit_5-7m_260_jpg.rf.a045c569551500114a099313349b90de.jpg,small_distance_0.77
train,Height_limit_5-7m_262_jpg.rf.57e3fb3f28f915658dc8a3579d3f6077.jpg,rain_moderate
train,Height_limit_5-7m_263_jpg.rf.a5c0afc9510dcb96898af0ba33eedab0.jpg,small_distance_0.73
train,Height_limit_5-7m_264_jpg.rf.f7d689f647c4679fe2958d6dd0950c09.jpg,occlusion_moderate
train,Height_limit_5-7m_266_jpg.rf.d4567e4eb17c6f86c9cea58e809871aa.jpg,low_light_moderate
train,Height_limit_5-7m_267_jpg.rf.b74295e0c8fb7cdb3221ca2af68a6812.jpg,clean
train,Height_limit_5-7m_26_jpg.rf.49e4d4cbe2309978d15eb785c1a578da.jpg,clean
train,Height_limit_5-7m_270_jpg.rf.2879456955ae7df0bb048395f107cc32.jpg,small_distance_0.84|glare_mild
train,Height_limit_5-7m_271_jpg.rf.8aec4915e71b80c08d513f717b12700f.jpg,fog_severe
train,Height_limit_5-7m_272_jpg.rf.69eddde8b1e8ccea31c420da69be04be.jpg,small_distance_0.70|glare_mild
train,Height_limit_5-7m_273_jpg.rf.e4a53a85a81ad8c5496e64c09e4bcee0.jpg,small_distance_0.80|blur_severe
train,Height_limit_5-7m_274_jpg.rf.cceb6d964563db906273338dfb6474be.jpg,low_light_severe
train,Height_limit_5-7m_275_jpg.rf.d97d3cd03a0fb70771a661240a1cd995.jpg,blur_moderate
train,Height_limit_5-7m_276_jpg.rf.7b7c71b446f9254352d457bc46f82cfb.jpg,rain_moderate
train,Height_limit_5-7m_277_jpg.rf.e03ad562bb5ec54d430a658c9d78a0cf.jpg,blur_moderate
train,Height_limit_5-7m_278_jpg.rf.a159467dff5f5a38a18652abc1784827.jpg,small_distance_0.82|occlusion_mild
train,Height_limit_5-7m_279_jpg.rf.1414fbb503d35d1b9f78f486c99bcc76.jpg,rain_severe
train,Height_limit_5-7m_27_jpg.rf.27546d1d4d40269f01699a028ce63e8f.jpg,low_light_severe
train,Height_limit_5-7m_282_jpg.rf.8e8e1e1004167eb8aa4d2d82edf0ceae.jpg,small_distance_0.66|glare_moderate
train,Height_limit_5-7m_284_jpg.rf.c24740ff0fdfc35ca9210c121e417031.jpg,occlusion_severe
train,Height_limit_5-7m_285_jpg.rf.99c8dc37adfd24991b276f266cea012c.jpg,small_distance_0.65|glare_moderate
train,Height_limit_5-7m_287_jpg.rf.38ab28fe26e8e01b69380fb9188e0be5.jpg,small_distance_0.81
train,Height_limit_5-7m_288_jpg.rf.89fd144066709d92804902bdd6d275e5.jpg,blur_severe
train,Height_limit_5-7m_290_jpg.rf.e8cd0e45e070a256a815f343c3aad48d.jpg,clean
train,Height_limit_5-7m_291_jpg.rf.8e10de12534ff0f06084de68bf903591.jpg,small_distance_0.75|rain_severe
train,Height_limit_5-7m_293_jpg.rf.d7105c42de9bb2aed4a669da239c31f5.jpg,low_light_moderate
train,Height_limit_5-7m_294_jpg.rf.b7eab32b74abe34be5c29c9caecc3a84.jpg,rain_severe
train,Height_limit_5-7m_296_jpg.rf.c0336eae9e5dd1ccaa62a0871f544578.jpg,clean
train,Height_limit_5-7m_297_jpg.rf.4a4f91d3b98ffae641e045b86a825374.jpg,clean
train,Height_limit_5-7m_298_jpg.rf.951cbd1016f989a7a9dfe3d0135043fc.jpg,small_distance_0.75|blur_moderate
train,Height_limit_5-7m_299_jpg.rf.ae5503b652ea3218675829a100f2bd53.jpg,small_distance_0.84|glare_mild
train,Height_limit_5-7m_29_jpg.rf.6f4b514fbca1b7397f710423fc230148.jpg,small_distance_0.59|blur_severe
train,Height_limit_5-7m_2_jpg.rf.a108dfbf04cb8c94cab09eac1f254854.jpg,clean
train,Height_limit_5-7m_301_jpg.rf.d302cbf4eeb2f08f4ae18b05a603c53e.jpg,fog_severe
train,Height_limit_5-7m_303_jpg.rf.70145d65b75a5e02a0cc48d9a947a17e.jpg,small_distance_0.66|occlusion_severe
train,Height_limit_5-7m_304_jpg.rf.4b612a654eb6aee83981cf39656aa82f.jpg,glare_mild
train,Height_limit_5-7m_305_jpg.rf.76fa2aa75c04d2c5cf3cf9fd6f2ad2b8.jpg,rain_moderate
train,Height_limit_5-7m_306_jpg.rf.1d07d5756edbb679f37a0d45fdac5f7e.jpg,clean
train,Height_limit_5-7m_308_jpg.rf.00811de7331bd73c0cf39d2068ee830d.jpg,rain_moderate
train,Height_limit_5-7m_309_jpg.rf.a2afd92521535f3ba9e2df2303027296.jpg,clean
train,Height_limit_5-7m_30_jpg.rf.202b720dd90e448982bc23afc95803f3.jpg,occlusion_severe
train,Height_limit_5-7m_311_jpg.rf.535a8c0a053cadd793ae7da2de73bc88.jpg,fog_moderate
train,Height_limit_5-7m_312_jpg.rf.1f65c7becab7392df032b7636532072a.jpg,rain_mild
train,Height_limit_5-7m_313_jpg.rf.dc9e663bd4c14f71afeca890bb305a63.jpg,fog_mild
train,Height_limit_5-7m_314_jpg.rf.1ede04633ba8b89c8ddfd7be99118253.jpg,clean
train,Height_limit_5-7m_315_jpg.rf.6cf9343f1859bcba9546f63ce8f13f29.jpg,low_light_mild
train,Height_limit_5-7m_316_jpg.rf.0da6f536cf56a4831fa1d7202b1aebaa.jpg,small_distance_0.78|low_light_mild
train,Height_limit_5-7m_318_jpg.rf.510c2a16b3ba6560032f6fc48a1bc705.jpg,rain_moderate
train,Height_limit_5-7m_319_jpg.rf.25cdf2cb9bdc761fe2b9c5ed90dc52f0.jpg,clean
train,Height_limit_5-7m_320_jpg.rf.4979a353e1c1cf43e001c6f462f8f069.jpg,fog_mild
train,Height_limit_5-7m_321_jpg.rf.f21852f8922b70e3fd7ad759809a84fd.jpg,rain_mild
train,Height_limit_5-7m_322_jpg.rf.95bf26fc20c310b03d22e0177f84d2ca.jpg,small_distance_0.58|fog_mild
train,Height_limit_5-7m_324_jpg.rf.2e1cf5bca383040a2c42502ad31010cc.jpg,small_distance_0.64
train,Height_limit_5-7m_325_jpg.rf.7868742a5c6358f03892798b1945cd52.jpg,occlusion_moderate
train,Height_limit_5-7m_326_jpg.rf.a91bd3d72fc5cdfaa2438aae8033f45f.jpg,blur_mild
train,Height_limit_5-7m_327_jpg.rf.4121643e249d6397f07f4e413ce6066f.jpg,small_distance_0.80|occlusion_severe
train,Height_limit_5-7m_328_jpg.rf.660ec54ba23530396a111d8e830dd312.jpg,fog_mild
train,Height_limit_5-7m_329_jpg.rf.8d76d740b82da523acb28a70ada6c595.jpg,small_distance_0.56|low_light_moderate
train,Height_limit_5-7m_32_jpg.rf.f82d9a423f21ff54d3f751e742ec12a4.jpg,small_distance_0.80|low_light_mild
train,Height_limit_5-7m_330_jpg.rf.04ad2c2656b28c62077e69bdafdb72f7.jpg,occlusion_mild
train,Height_limit_5-7m_331_jpg.rf.dc105158bd7912eee7ddc4e4789f673f.jpg,small_distance_0.55|low_light_moderate
train,Height_limit_5-7m_332_jpg.rf.8709e5d07ad3f10e8900fc552f7e042d.jpg,small_distance_0.75|fog_mild
train,Height_limit_5-7m_333_jpg.rf.7b064d3ff0187882a97ac1ec59d8d362.jpg,low_light_severe
train,Height_limit_5-7m_334_jpg.rf.ccaf8bc421257ca9a6279767faf940a8.jpg,small_distance_0.81|glare_moderate
train,Height_limit_5-7m_336_jpg.rf.89bf22a57551f907c095ed420e52514b.jpg,small_distance_0.55
train,Height_limit_5-7m_337_jpg.rf.c48bbceefbed6f4eef440145c425841d.jpg,small_distance_0.77|low_light_severe
train,Height_limit_5-7m_338_jpg.rf.bcce350763723be3baf88fe31e51da26.jpg,fog_severe
train,Height_limit_5-7m_33_jpg.rf.9f4d931873d44d7bd93c00e8a1fcab2b.jpg,small_distance_0.74
train,Height_limit_5-7m_340_jpg.rf.0d2c28f576a741dc74689cf47f95f676.jpg,clean
train,Height_limit_5-7m_342_jpg.rf.e6ed8a5ab0b1b0890aa8e8befb8d7503.jpg,rain_mild
train,Height_limit_5-7m_343_jpg.rf.0a90d9f6c621a1038cede9149275f97b.jpg,clean
train,Height_limit_5-7m_344_jpg.rf.cc5eb8a679a942d1c6374dd60a0dfc08.jpg,small_distance_0.61
train,Height_limit_5-7m_346_jpg.rf.35406354542217dfb794bc97e26da2ae.jpg,fog_severe
train,Height_limit_5-7m_348_jpg.rf.3e99f68712ca1e00624e746b96972c34.jpg,clean
train,Height_limit_5-7m_34_jpg.rf.2a90be96532e54cde8bddd43231116e0.jpg,occlusion_mild
train,Height_limit_5-7m_350_jpg.rf.d2fc05511f3bf07e9eef82501094d340.jpg,small_distance_0.81|occlusion_moderate
train,Height_limit_5-7m_352_jpg.rf.230df17236dbcf43c87a39718d7f49bc.jpg,small_distance_0.79|glare_severe
train,Height_limit_5-7m_354_jpg.rf.47ee32043c25140ce1491255b9c21232.jpg,clean
train,Height_limit_5-7m_355_jpg.rf.d65677e21020229c29f36f102da72428.jpg,small_distance_0.61|fog_severe
train,Height_limit_5-7m_357_jpg.rf.d7b71c62cd2d02aaf7cdadfc4e14c9b9.jpg,small_distance_0.57|glare_severe
train,Height_limit_5-7m_359_jpg.rf.5fd1a6ca7b9380fb54d87149a9c6ab63.jpg,fog_moderate
train,Height_limit_5-7m_35_jpg.rf.1c1fdec6e5207cf7fceaaed08b2a71fe.jpg,small_distance_0.65|glare_severe
train,Height_limit_5-7m_360_jpg.rf.aa8deb47d02a303eb8d0031fd89c90d6.jpg,glare_moderate
train,Height_limit_5-7m_361_jpg.rf.f2f6eb83f4caac1c47d6fd43a875225e.jpg,fog_severe
train,Height_limit_5-7m_365_jpg.rf.6765ccd5dd108c5d16cd44c38de2edce.jpg,blur_mild
train,Height_limit_5-7m_369_jpg.rf.672d8bb6e4c3549fe04cf0b23d2d5326.jpg,low_light_severe
train,Height_limit_5-7m_36_jpg.rf.ce5deb7d58f87c0a1cbeeae78b284090.jpg,clean
train,Height_limit_5-7m_370_jpg.rf.e0cbe7a7f1b0f0a96deb883948dec210.jpg,small_distance_0.73
train,Height_limit_5-7m_371_jpg.rf.5b77418eefd4797c28deedc6b3d027ae.jpg,small_distance_0.57
train,Height_limit_5-7m_373_jpg.rf.3700fa5159bebc3abf5b5d20ce44fe78.jpg,low_light_mild
train,Height_limit_5-7m_374_jpg.rf.10b38560ef12d591da0c31c8fdbeab8f.jpg,fog_moderate
train,Height_limit_5-7m_376_jpg.rf.0f8aee3c45a9f98724bce332da4dfcb6.jpg,rain_severe
train,Height_limit_5-7m_377_jpg.rf.e523e1fd6038e57cee249874f1d5fd09.jpg,fog_mild
train,Height_limit_5-7m_37_jpg.rf.3eab352c7737a3004e841543a835ef31.jpg,rain_moderate
train,Height_limit_5-7m_381_jpg.rf.734d45c1dfcd97965fc63203f45717a0.jpg,clean
train,Height_limit_5-7m_384_jpg.rf.c33d58952714e0207223aefefa3263bd.jpg,small_distance_0.78|rain_severe
train,Height_limit_5-7m_385_jpg.rf.fa39a4434a45bbf56f409d4531b0c310.jpg,small_distance_0.82|blur_mild
train,Height_limit_5-7m_386_jpg.rf.6705c99489950f1db6e1169f41ea8392.jpg,occlusion_moderate
train,Height_limit_5-7m_389_jpg.rf.250108a05d08f7cc7cccf15f919a4ad1.jpg,clean
train,Height_limit_5-7m_38_jpg.rf.896be3db6fac57cb494d05552bec43e0.jpg,clean
train,Height_limit_5-7m_390_jpg.rf.2bf87a06622d4a19d0ee5bfc97c132ec.jpg,low_light_severe
train,Height_limit_5-7m_391_jpg.rf.79e73c02e01a421bcfe8430e72500fbb.jpg,small_distance_0.64|occlusion_severe
train,Height_limit_5-7m_392_jpg.rf.e98ee3c0df10f776a71e6f389dfa3e0d.jpg,clean
train,Height_limit_5-7m_395_jpg.rf.28586eeb2784cd0d48564a24a0d71773.jpg,rain_mild
train,Height_limit_5-7m_397_jpg.rf.431770f58da85da6895f71ab7f5f533c.jpg,small_distance_0.70|low_light_moderate
train,Height_limit_5-7m_398_jpg.rf.9b57c7de76ae543bf102b8e0c035d02e.jpg,clean
train,Height_limit_5-7m_399_jpg.rf.000897925c0aac0cf1c9bf365e2ba96b.jpg,small_distance_0.82|glare_severe
train,Height_limit_5-7m_39_jpg.rf.8c1f35f9d08968d593b3b7736b66b797.jpg,glare_severe
train,Height_limit_5-7m_3_jpg.rf.3d54b5254b4dd9aed2e3def0cd0263fb.jpg,small_distance_0.84|glare_moderate
train,Height_limit_5-7m_400_jpg.rf.283fc8886fb918a2b779938f50e6680f.jpg,low_light_severe
train,Height_limit_5-7m_401_jpg.rf.24387235b5e5e0e054e04cfa33ab6bfb.jpg,clean
train,Height_limit_5-7m_403_jpg.rf.e948a33dbca38931bd174cbb69042cee.jpg,small_distance_0.70
train,Height_limit_5-7m_405_jpg.rf.152b68d0ec616833b8f65e5b8865e1a1.jpg,fog_mild
train,Height_limit_5-7m_408_jpg.rf.2735fdde2af34da6df62be77e9226025.jpg,small_distance_0.83|low_light_moderate
train,Height_limit_5-7m_409_jpg.rf.ea01e57f70bce7c2d89e23ee29719ec4.jpg,occlusion_severe
train,Height_limit_5-7m_410_jpg.rf.7186ca73154aecc4a54d4c5ff234bba6.jpg,small_distance_0.74|blur_severe
train,Height_limit_5-7m_411_jpg.rf.2521a418200ac3693056c6fddf7536f5.jpg,low_light_mild
train,Height_limit_5-7m_412_jpg.rf.3e301efe23ac5a2028a9740dda0e55db.jpg,small_distance_0.74
train,Height_limit_5-7m_413_jpg.rf.5fb348d55581721f64af7f6a6f852f02.jpg,small_distance_0.83|blur_mild
train,Height_limit_5-7m_414_jpg.rf.4df59cacd1b892aba45831c6f9c6d4c8.jpg,small_distance_0.74|occlusion_mild
train,Height_limit_5-7m_415_jpg.rf.acc34595dfc75bb32b355cfcdaada1ca.jpg,occlusion_mild
train,Height_limit_5-7m_416_jpg.rf.4c0585ee4f56ae2db528f07203267911.jpg,fog_severe
train,Height_limit_5-7m_418_jpg.rf.fdefcd828f850251766048026492fc80.jpg,occlusion_moderate
train,Height_limit_5-7m_41_jpg.rf.ae0cf37f5d47627e93eb769e48c613ab.jpg,small_distance_0.57|glare_moderate
train,Height_limit_5-7m_420_jpg.rf.12db235a8b699559cf6b92ff0d027299.jpg,low_light_mild
train,Height_limit_5-7m_421_jpg.rf.cdcfdfbaeee72f5f89d7fbe81ea12eb9.jpg,small_distance_0.77|fog_moderate
train,Height_limit_5-7m_422_jpg.rf.290acfc68a70b6c8de52c58e7f23a1d5.jpg,small_distance_0.66|fog_mild
train,Height_limit_5-7m_423_jpg.rf.cfad13d15fd365b98fc635161e6cdbb4.jpg,rain_mild
train,Height_limit_5-7m_425_jpg.rf.6b29915ae0975febabb56f0a178d5efe.jpg,small_distance_0.64|low_light_moderate
train,Height_limit_5-7m_426_jpg.rf.e7099225e1d9422e8da2d23216fb7324.jpg,small_distance_0.81|fog_severe
train,Height_limit_5-7m_427_jpg.rf.021cdfb17e19a6f82e702faba6c0c0e7.jpg,rain_moderate
train,Height_limit_5-7m_428_jpg.rf.13c443487bfbd838dbba903b94ad0cf9.jpg,fog_moderate
train,Height_limit_5-7m_429_jpg.rf.0d48ce9f114f4ddbd1512eda9d793c17.jpg,small_distance_0.83|rain_mild
train,Height_limit_5-7m_42_jpg.rf.f75a0797dbff519bc42c02c2b7bed519.jpg,fog_moderate
train,Height_limit_5-7m_430_jpg.rf.dd0d49f248d6dd000819e804bbc31c80.jpg,clean
train,Height_limit_5-7m_432_jpg.rf.9b1fcb9a932a93b83791d8ec4c3dfee9.jpg,blur_mild
